instance,seed,status,problem,problemSize,solver
inst-21-26-37,77,solver-timeout,ppp,normal,oscar-cbls
ppp-ian1b,44,solver-timeout,ppp,normal,oscar-cbls
inst-21-26-37,88,solver-timeout,ppp,normal,oscar-cbls
inst-32-19-86,1010,solver-timeout,ppp,normal,oscar-cbls
inst-48-8-17,33,solver-timeout,ppp,normal,oscar-cbls
inst-64-19-94,11,solver-timeout,ppp,normal,oscar-cbls
inst-72-19-21,66,solver-timeout,ppp,normal,oscar-cbls
inst-40-14-83,1010,solver-timeout,ppp,normal,oscar-cbls
inst-72-19-21,99,solver-timeout,ppp,normal,oscar-cbls
inst-23-24-21,88,solver-timeout,ppp,normal,oscar-cbls
inst-23-24-21,77,solver-timeout,ppp,normal,oscar-cbls
inst-42-29-94,1010,solver-timeout,ppp,normal,oscar-cbls
inst-49-30-83,55,solver-timeout,ppp,normal,oscar-cbls
inst-25-8-26,55,solver-timeout,ppp,normal,oscar-cbls
inst-12-26-51,77,solver-timeout,ppp,normal,oscar-cbls
inst-24-11-40,99,solver-timeout,ppp,normal,oscar-cbls
inst-24-11-40,66,solver-timeout,ppp,normal,oscar-cbls
inst-10-17-77,11,solver-timeout,ppp,normal,oscar-cbls
inst-38-23-17,55,solver-timeout,ppp,normal,oscar-cbls
inst-12-26-51,88,solver-timeout,ppp,normal,oscar-cbls
inst-56-14-90,55,solver-timeout,ppp,normal,oscar-cbls
ppp-ian6b,11,solver-timeout,ppp,normal,oscar-cbls
inst-13-29-71,55,solver-timeout,ppp,normal,oscar-cbls
ppp-ian7,1010,solver-timeout,ppp,normal,oscar-cbls
inst-80-11-57,11,solver-timeout,ppp,normal,oscar-cbls
inst-55-28-82,33,solver-timeout,ppp,normal,oscar-cbls
inst-48-21-61,33,solver-timeout,ppp,normal,oscar-cbls
ppp-ian7,44,solver-timeout,ppp,normal,oscar-cbls
inst-60-18-16,44,solver-timeout,ppp,normal,oscar-cbls
inst-38-13-40,77,solver-timeout,ppp,normal,oscar-cbls
inst-49-13-20,1010,solver-timeout,ppp,normal,oscar-cbls
inst-38-13-40,88,solver-timeout,ppp,normal,oscar-cbls
inst-30-23-75,55,solver-timeout,ppp,normal,oscar-cbls
inst-52-12-38,77,solver-timeout,ppp,normal,oscar-cbls
inst-23-24-21,1010,solver-timeout,ppp,normal,oscar-cbls
inst-39-15-97,77,solver-timeout,ppp,normal,oscar-cbls
inst-33-6-49,11,solver-timeout,ppp,normal,oscar-cbls
inst-27-18-98,44,solver-timeout,ppp,normal,oscar-cbls
inst-52-12-38,88,solver-timeout,ppp,normal,oscar-cbls
inst-23-30-29,1010,solver-timeout,ppp,normal,oscar-cbls
inst-39-15-97,88,solver-timeout,ppp,normal,oscar-cbls
inst-40-23-13,77,solver-timeout,ppp,normal,oscar-cbls
inst-60-18-29,77,solver-timeout,ppp,normal,oscar-cbls
inst-49-13-20,33,solver-timeout,ppp,normal,oscar-cbls
inst-60-18-29,88,solver-timeout,ppp,normal,oscar-cbls
inst-40-23-13,88,solver-timeout,ppp,normal,oscar-cbls
inst-40-14-83,22,solver-timeout,ppp,normal,oscar-cbls
inst-16-12-77,33,solver-timeout,ppp,normal,oscar-cbls
ppp-ian3b,22,solver-timeout,ppp,normal,oscar-cbls
inst-58-29-37,88,solver-timeout,ppp,normal,oscar-cbls
inst-15-19-62,22,solver-timeout,ppp,normal,oscar-cbls
inst-58-29-37,77,solver-timeout,ppp,normal,oscar-cbls
inst-76-30-57,55,solver-timeout,ppp,normal,oscar-cbls
inst-41-11-49,44,solver-timeout,ppp,normal,oscar-cbls
inst-24-9-73,99,solver-timeout,ppp,normal,oscar-cbls
inst-31-11-25,11,solver-timeout,ppp,normal,oscar-cbls
inst-34-20-55,33,solver-timeout,ppp,normal,oscar-cbls
inst-24-9-73,66,solver-timeout,ppp,normal,oscar-cbls
inst-15-27-61,88,solver-timeout,ppp,normal,oscar-cbls
inst-54-12-91,22,solver-timeout,ppp,normal,oscar-cbls
inst-42-18-44,88,solver-timeout,ppp,normal,oscar-cbls
inst-14-14-55,99,solver-timeout,ppp,normal,oscar-cbls
inst-42-18-44,77,solver-timeout,ppp,normal,oscar-cbls
inst-14-14-55,66,solver-timeout,ppp,normal,oscar-cbls
inst-23-30-29,11,solver-timeout,ppp,normal,oscar-cbls
inst-15-27-61,77,solver-timeout,ppp,normal,oscar-cbls
inst-42-29-94,11,solver-timeout,ppp,normal,oscar-cbls
inst-32-19-86,33,solver-timeout,ppp,normal,oscar-cbls
inst-18-12-35,44,solver-timeout,ppp,normal,oscar-cbls
inst-79-12-77,44,solver-timeout,ppp,normal,oscar-cbls
inst-46-6-35,55,solver-timeout,ppp,normal,oscar-cbls
inst-66-5-40,22,solver-timeout,ppp,normal,oscar-cbls
inst-60-9-71,1010,solver-timeout,ppp,normal,oscar-cbls
n80-20-7,88,solver-timeout,ppp,80,oscar-cbls
n80-20-9,99,solver-timeout,ppp,80,oscar-cbls
n80-20-9,66,solver-timeout,ppp,80,oscar-cbls
n80-20-7,77,solver-timeout,ppp,80,oscar-cbls
n80-20-13,22,solver-timeout,ppp,80,oscar-cbls
n80-20-11,33,solver-timeout,ppp,80,oscar-cbls
n80-20-5,99,solver-timeout,ppp,80,oscar-cbls
n80-20-5,66,solver-timeout,ppp,80,oscar-cbls
n80-20-12,77,solver-timeout,ppp,80,oscar-cbls
n80-20-12,88,solver-timeout,ppp,80,oscar-cbls
n80-20-8,33,solver-timeout,ppp,80,oscar-cbls
n80-20-6,22,solver-timeout,ppp,80,oscar-cbls
n80-20-4,33,solver-timeout,ppp,80,oscar-cbls
n80-20-10,66,solver-timeout,ppp,80,oscar-cbls
n80-20-10,99,solver-timeout,ppp,80,oscar-cbls
n80-20-0,55,solver-timeout,ppp,80,oscar-cbls
n80-20-16,11,solver-timeout,ppp,80,oscar-cbls
n80-20-2,44,solver-timeout,ppp,80,oscar-cbls
n80-20-1,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-15,55,solver-timeout,ppp,80,oscar-cbls
n80-20-0,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-3,11,solver-timeout,ppp,80,oscar-cbls
n80-20-17,44,solver-timeout,ppp,80,oscar-cbls
n80-20-19,55,solver-timeout,ppp,80,oscar-cbls
n80-20-0,44,solver-timeout,ppp,80,oscar-cbls
n80-20-14,11,solver-timeout,ppp,80,oscar-cbls
n80-20-18,11,solver-timeout,ppp,80,oscar-cbls
n80-20-2,55,solver-timeout,ppp,80,oscar-cbls
n80-20-15,44,solver-timeout,ppp,80,oscar-cbls
n80-20-1,11,solver-timeout,ppp,80,oscar-cbls
n80-20-19,44,solver-timeout,ppp,80,oscar-cbls
n80-20-17,55,solver-timeout,ppp,80,oscar-cbls
n80-20-9,88,solver-timeout,ppp,80,oscar-cbls
n80-20-7,99,solver-timeout,ppp,80,oscar-cbls
n80-20-7,66,solver-timeout,ppp,80,oscar-cbls
n80-20-9,77,solver-timeout,ppp,80,oscar-cbls
n80-20-13,33,solver-timeout,ppp,80,oscar-cbls
n80-20-11,22,solver-timeout,ppp,80,oscar-cbls
n80-20-5,88,solver-timeout,ppp,80,oscar-cbls
n80-20-5,77,solver-timeout,ppp,80,oscar-cbls
n80-20-12,66,solver-timeout,ppp,80,oscar-cbls
n80-20-12,99,solver-timeout,ppp,80,oscar-cbls
n80-20-6,33,solver-timeout,ppp,80,oscar-cbls
n80-20-8,22,solver-timeout,ppp,80,oscar-cbls
n80-20-11,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-10,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-4,22,solver-timeout,ppp,80,oscar-cbls
n80-20-10,77,solver-timeout,ppp,80,oscar-cbls
n80-20-10,88,solver-timeout,ppp,80,oscar-cbls
n80-20-9,11,solver-timeout,ppp,80,oscar-cbls
n80-20-13,55,solver-timeout,ppp,80,oscar-cbls
n80-20-11,44,solver-timeout,ppp,80,oscar-cbls
n80-20-5,11,solver-timeout,ppp,80,oscar-cbls
n80-20-8,44,solver-timeout,ppp,80,oscar-cbls
n80-20-6,55,solver-timeout,ppp,80,oscar-cbls
n80-20-4,44,solver-timeout,ppp,80,oscar-cbls
n80-20-10,11,solver-timeout,ppp,80,oscar-cbls
n80-20-0,22,solver-timeout,ppp,80,oscar-cbls
n80-20-14,88,solver-timeout,ppp,80,oscar-cbls
n80-20-14,77,solver-timeout,ppp,80,oscar-cbls
n80-20-18,88,solver-timeout,ppp,80,oscar-cbls
n80-20-16,99,solver-timeout,ppp,80,oscar-cbls
n80-20-16,66,solver-timeout,ppp,80,oscar-cbls
n80-20-18,77,solver-timeout,ppp,80,oscar-cbls
n80-20-2,33,solver-timeout,ppp,80,oscar-cbls
n80-20-15,22,solver-timeout,ppp,80,oscar-cbls
n80-20-16,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-17,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-1,77,solver-timeout,ppp,80,oscar-cbls
n80-20-1,88,solver-timeout,ppp,80,oscar-cbls
n80-20-3,66,solver-timeout,ppp,80,oscar-cbls
n80-20-3,99,solver-timeout,ppp,80,oscar-cbls
n80-20-17,33,solver-timeout,ppp,80,oscar-cbls
n80-20-19,22,solver-timeout,ppp,80,oscar-cbls
n80-20-0,33,solver-timeout,ppp,80,oscar-cbls
n80-20-14,99,solver-timeout,ppp,80,oscar-cbls
n80-20-14,66,solver-timeout,ppp,80,oscar-cbls
n80-20-16,88,solver-timeout,ppp,80,oscar-cbls
n80-20-18,99,solver-timeout,ppp,80,oscar-cbls
n80-20-18,66,solver-timeout,ppp,80,oscar-cbls
n80-20-16,77,solver-timeout,ppp,80,oscar-cbls
n80-20-2,22,solver-timeout,ppp,80,oscar-cbls
n80-20-15,33,solver-timeout,ppp,80,oscar-cbls
n80-20-1,66,solver-timeout,ppp,80,oscar-cbls
n80-20-1,99,solver-timeout,ppp,80,oscar-cbls
n80-20-3,77,solver-timeout,ppp,80,oscar-cbls
n80-20-3,88,solver-timeout,ppp,80,oscar-cbls
n80-20-19,33,solver-timeout,ppp,80,oscar-cbls
n80-20-17,22,solver-timeout,ppp,80,oscar-cbls
n80-20-7,11,solver-timeout,ppp,80,oscar-cbls
n80-20-13,44,solver-timeout,ppp,80,oscar-cbls
n80-20-11,55,solver-timeout,ppp,80,oscar-cbls
n80-20-12,11,solver-timeout,ppp,80,oscar-cbls
n80-20-6,44,solver-timeout,ppp,80,oscar-cbls
n80-20-6,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-7,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-8,55,solver-timeout,ppp,80,oscar-cbls
n80-20-4,55,solver-timeout,ppp,80,oscar-cbls
n80-20-14,55,solver-timeout,ppp,80,oscar-cbls
n80-20-16,44,solver-timeout,ppp,80,oscar-cbls
n80-20-18,55,solver-timeout,ppp,80,oscar-cbls
n80-20-2,11,solver-timeout,ppp,80,oscar-cbls
n80-20-1,55,solver-timeout,ppp,80,oscar-cbls
n80-20-12,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-13,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-3,44,solver-timeout,ppp,80,oscar-cbls
n80-20-17,11,solver-timeout,ppp,80,oscar-cbls
n80-20-9,33,solver-timeout,ppp,80,oscar-cbls
n80-20-7,22,solver-timeout,ppp,80,oscar-cbls
n80-20-13,88,solver-timeout,ppp,80,oscar-cbls
n80-20-13,77,solver-timeout,ppp,80,oscar-cbls
n80-20-11,99,solver-timeout,ppp,80,oscar-cbls
n80-20-11,66,solver-timeout,ppp,80,oscar-cbls
n80-20-5,33,solver-timeout,ppp,80,oscar-cbls
n80-20-12,22,solver-timeout,ppp,80,oscar-cbls
n80-20-8,66,solver-timeout,ppp,80,oscar-cbls
n80-20-6,77,solver-timeout,ppp,80,oscar-cbls
n80-20-6,88,solver-timeout,ppp,80,oscar-cbls
n80-20-8,99,solver-timeout,ppp,80,oscar-cbls
n80-20-4,66,solver-timeout,ppp,80,oscar-cbls
n80-20-4,99,solver-timeout,ppp,80,oscar-cbls
n80-20-18,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-19,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-10,33,solver-timeout,ppp,80,oscar-cbls
n80-20-7,33,solver-timeout,ppp,80,oscar-cbls
n80-20-9,22,solver-timeout,ppp,80,oscar-cbls
n80-20-13,99,solver-timeout,ppp,80,oscar-cbls
n80-20-13,66,solver-timeout,ppp,80,oscar-cbls
n80-20-11,88,solver-timeout,ppp,80,oscar-cbls
n80-20-11,77,solver-timeout,ppp,80,oscar-cbls
n80-20-5,22,solver-timeout,ppp,80,oscar-cbls
n80-20-12,33,solver-timeout,ppp,80,oscar-cbls
n80-20-2,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-3,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-6,66,solver-timeout,ppp,80,oscar-cbls
n80-20-8,77,solver-timeout,ppp,80,oscar-cbls
n80-20-8,88,solver-timeout,ppp,80,oscar-cbls
n80-20-6,99,solver-timeout,ppp,80,oscar-cbls
n80-20-4,77,solver-timeout,ppp,80,oscar-cbls
n80-20-4,88,solver-timeout,ppp,80,oscar-cbls
n80-20-10,22,solver-timeout,ppp,80,oscar-cbls
n80-20-0,11,solver-timeout,ppp,80,oscar-cbls
n80-20-14,44,solver-timeout,ppp,80,oscar-cbls
n80-20-18,44,solver-timeout,ppp,80,oscar-cbls
n80-20-16,55,solver-timeout,ppp,80,oscar-cbls
n80-20-15,11,solver-timeout,ppp,80,oscar-cbls
n80-20-1,44,solver-timeout,ppp,80,oscar-cbls
n80-20-3,55,solver-timeout,ppp,80,oscar-cbls
n80-20-8,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-9,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-19,11,solver-timeout,ppp,80,oscar-cbls
n80-20-0,88,solver-timeout,ppp,80,oscar-cbls
n80-20-0,77,solver-timeout,ppp,80,oscar-cbls
n80-20-14,22,solver-timeout,ppp,80,oscar-cbls
n80-20-16,33,solver-timeout,ppp,80,oscar-cbls
n80-20-18,22,solver-timeout,ppp,80,oscar-cbls
n80-20-2,99,solver-timeout,ppp,80,oscar-cbls
n80-20-2,66,solver-timeout,ppp,80,oscar-cbls
n80-20-15,77,solver-timeout,ppp,80,oscar-cbls
n80-20-15,88,solver-timeout,ppp,80,oscar-cbls
n80-20-1,22,solver-timeout,ppp,80,oscar-cbls
n80-20-5,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-4,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-3,33,solver-timeout,ppp,80,oscar-cbls
n80-20-17,66,solver-timeout,ppp,80,oscar-cbls
n80-20-19,77,solver-timeout,ppp,80,oscar-cbls
n80-20-19,88,solver-timeout,ppp,80,oscar-cbls
n80-20-17,99,solver-timeout,ppp,80,oscar-cbls
n80-20-9,44,solver-timeout,ppp,80,oscar-cbls
n80-20-7,55,solver-timeout,ppp,80,oscar-cbls
n80-20-11,11,solver-timeout,ppp,80,oscar-cbls
n80-20-5,44,solver-timeout,ppp,80,oscar-cbls
n80-20-12,55,solver-timeout,ppp,80,oscar-cbls
n80-20-8,11,solver-timeout,ppp,80,oscar-cbls
n80-20-4,11,solver-timeout,ppp,80,oscar-cbls
n80-20-10,44,solver-timeout,ppp,80,oscar-cbls
n80-20-7,44,solver-timeout,ppp,80,oscar-cbls
n80-20-9,55,solver-timeout,ppp,80,oscar-cbls
n80-20-13,11,solver-timeout,ppp,80,oscar-cbls
n80-20-5,55,solver-timeout,ppp,80,oscar-cbls
n80-20-12,44,solver-timeout,ppp,80,oscar-cbls
n80-20-15,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-14,1010,solver-timeout,ppp,80,oscar-cbls
n80-20-6,11,solver-timeout,ppp,80,oscar-cbls
n80-20-10,55,solver-timeout,ppp,80,oscar-cbls
n80-20-0,99,solver-timeout,ppp,80,oscar-cbls
n80-20-0,66,solver-timeout,ppp,80,oscar-cbls
n80-20-14,33,solver-timeout,ppp,80,oscar-cbls
n80-20-18,33,solver-timeout,ppp,80,oscar-cbls
n80-20-16,22,solver-timeout,ppp,80,oscar-cbls
n80-20-2,88,solver-timeout,ppp,80,oscar-cbls
n80-20-2,77,solver-timeout,ppp,80,oscar-cbls
n80-20-15,66,solver-timeout,ppp,80,oscar-cbls
n80-20-15,99,solver-timeout,ppp,80,oscar-cbls
n80-20-1,33,solver-timeout,ppp,80,oscar-cbls
n80-20-3,22,solver-timeout,ppp,80,oscar-cbls
n80-20-19,66,solver-timeout,ppp,80,oscar-cbls
n80-20-17,77,solver-timeout,ppp,80,oscar-cbls
n80-20-17,88,solver-timeout,ppp,80,oscar-cbls
n80-20-19,99,solver-timeout,ppp,80,oscar-cbls
n120-30-0,33,solver-memout,ppp,120,oscar-cbls
n120-30-2,22,solver-memout,ppp,120,oscar-cbls
n120-30-12,11,solver-memout,ppp,120,oscar-cbls
n120-30-1,99,solver-memout,ppp,120,oscar-cbls
n120-30-1,66,solver-memout,ppp,120,oscar-cbls
n120-30-11,55,solver-memout,ppp,120,oscar-cbls
n120-30-13,44,solver-memout,ppp,120,oscar-cbls
n120-30-3,88,solver-memout,ppp,120,oscar-cbls
n120-30-3,77,solver-memout,ppp,120,oscar-cbls
n120-30-17,22,solver-memout,ppp,120,oscar-cbls
n120-30-19,33,solver-memout,ppp,120,oscar-cbls
n120-30-7,11,solver-memout,ppp,120,oscar-cbls
n120-30-15,33,solver-memout,ppp,120,oscar-cbls
n120-30-6,44,solver-memout,ppp,120,oscar-cbls
n120-30-11,1010,solver-memout,ppp,120,oscar-cbls
n120-30-8,55,solver-memout,ppp,120,oscar-cbls
n120-30-10,1010,solver-memout,ppp,120,oscar-cbls
n120-30-16,77,solver-memout,ppp,120,oscar-cbls
n120-30-18,66,solver-memout,ppp,120,oscar-cbls
n120-30-18,99,solver-memout,ppp,120,oscar-cbls
n120-30-16,88,solver-memout,ppp,120,oscar-cbls
n120-30-14,66,solver-memout,ppp,120,oscar-cbls
n120-30-14,99,solver-memout,ppp,120,oscar-cbls
n120-30-4,55,solver-memout,ppp,120,oscar-cbls
n120-30-19,22,solver-memout,ppp,120,oscar-cbls
n120-30-17,33,solver-memout,ppp,120,oscar-cbls
n120-30-9,11,solver-memout,ppp,120,oscar-cbls
n120-30-5,11,solver-memout,ppp,120,oscar-cbls
n120-30-8,1010,solver-memout,ppp,120,oscar-cbls
n120-30-9,1010,solver-memout,ppp,120,oscar-cbls
n120-30-15,22,solver-memout,ppp,120,oscar-cbls
n120-30-8,44,solver-memout,ppp,120,oscar-cbls
n120-30-6,55,solver-memout,ppp,120,oscar-cbls
n120-30-18,77,solver-memout,ppp,120,oscar-cbls
n120-30-16,66,solver-memout,ppp,120,oscar-cbls
n120-30-16,99,solver-memout,ppp,120,oscar-cbls
n120-30-18,88,solver-memout,ppp,120,oscar-cbls
n120-30-14,77,solver-memout,ppp,120,oscar-cbls
n120-30-14,88,solver-memout,ppp,120,oscar-cbls
n120-30-4,44,solver-memout,ppp,120,oscar-cbls
n120-30-10,11,solver-memout,ppp,120,oscar-cbls
n120-30-2,1010,solver-memout,ppp,120,oscar-cbls
n120-30-3,1010,solver-memout,ppp,120,oscar-cbls
n120-30-0,22,solver-memout,ppp,120,oscar-cbls
n120-30-2,33,solver-memout,ppp,120,oscar-cbls
n120-30-1,88,solver-memout,ppp,120,oscar-cbls
n120-30-1,77,solver-memout,ppp,120,oscar-cbls
n120-30-11,44,solver-memout,ppp,120,oscar-cbls
n120-30-13,55,solver-memout,ppp,120,oscar-cbls
n120-30-3,99,solver-memout,ppp,120,oscar-cbls
n120-30-3,66,solver-memout,ppp,120,oscar-cbls
n120-30-10,88,solver-memout,ppp,120,oscar-cbls
n120-30-10,77,solver-memout,ppp,120,oscar-cbls
n120-30-0,44,solver-memout,ppp,120,oscar-cbls
n120-30-2,55,solver-memout,ppp,120,oscar-cbls
n120-30-12,99,solver-memout,ppp,120,oscar-cbls
n120-30-12,66,solver-memout,ppp,120,oscar-cbls
n120-30-1,11,solver-memout,ppp,120,oscar-cbls
n120-30-11,22,solver-memout,ppp,120,oscar-cbls
n120-30-13,33,solver-memout,ppp,120,oscar-cbls
n120-30-17,55,solver-memout,ppp,120,oscar-cbls
n120-30-19,44,solver-memout,ppp,120,oscar-cbls
n120-30-7,66,solver-memout,ppp,120,oscar-cbls
n120-30-9,77,solver-memout,ppp,120,oscar-cbls
n120-30-9,88,solver-memout,ppp,120,oscar-cbls
n120-30-5,1010,solver-memout,ppp,120,oscar-cbls
n120-30-4,1010,solver-memout,ppp,120,oscar-cbls
n120-30-7,99,solver-memout,ppp,120,oscar-cbls
n120-30-5,77,solver-memout,ppp,120,oscar-cbls
n120-30-5,88,solver-memout,ppp,120,oscar-cbls
n120-30-15,44,solver-memout,ppp,120,oscar-cbls
n120-30-6,33,solver-memout,ppp,120,oscar-cbls
n120-30-8,22,solver-memout,ppp,120,oscar-cbls
n120-30-18,11,solver-memout,ppp,120,oscar-cbls
n120-30-14,11,solver-memout,ppp,120,oscar-cbls
n120-30-4,22,solver-memout,ppp,120,oscar-cbls
n120-30-19,55,solver-memout,ppp,120,oscar-cbls
n120-30-17,44,solver-memout,ppp,120,oscar-cbls
n120-30-9,66,solver-memout,ppp,120,oscar-cbls
n120-30-7,77,solver-memout,ppp,120,oscar-cbls
n120-30-7,88,solver-memout,ppp,120,oscar-cbls
n120-30-9,99,solver-memout,ppp,120,oscar-cbls
n120-30-5,66,solver-memout,ppp,120,oscar-cbls
n120-30-5,99,solver-memout,ppp,120,oscar-cbls
n120-30-15,55,solver-memout,ppp,120,oscar-cbls
n120-30-8,33,solver-memout,ppp,120,oscar-cbls
n120-30-6,22,solver-memout,ppp,120,oscar-cbls
n120-30-16,11,solver-memout,ppp,120,oscar-cbls
n120-30-4,33,solver-memout,ppp,120,oscar-cbls
n120-30-10,99,solver-memout,ppp,120,oscar-cbls
n120-30-10,66,solver-memout,ppp,120,oscar-cbls
n120-30-0,55,solver-memout,ppp,120,oscar-cbls
n120-30-2,44,solver-memout,ppp,120,oscar-cbls
n120-30-12,88,solver-memout,ppp,120,oscar-cbls
n120-30-12,77,solver-memout,ppp,120,oscar-cbls
n120-30-11,33,solver-memout,ppp,120,oscar-cbls
n120-30-16,1010,solver-memout,ppp,120,oscar-cbls
n120-30-17,1010,solver-memout,ppp,120,oscar-cbls
n120-30-13,22,solver-memout,ppp,120,oscar-cbls
n120-30-3,11,solver-memout,ppp,120,oscar-cbls
n120-30-1,1010,solver-memout,ppp,120,oscar-cbls
n120-30-0,1010,solver-memout,ppp,120,oscar-cbls
n120-30-19,99,solver-memout,ppp,120,oscar-cbls
n120-30-17,88,solver-memout,ppp,120,oscar-cbls
n120-30-17,77,solver-memout,ppp,120,oscar-cbls
n120-30-19,66,solver-memout,ppp,120,oscar-cbls
n120-30-7,44,solver-memout,ppp,120,oscar-cbls
n120-30-9,55,solver-memout,ppp,120,oscar-cbls
n120-30-5,55,solver-memout,ppp,120,oscar-cbls
n120-30-15,99,solver-memout,ppp,120,oscar-cbls
n120-30-15,66,solver-memout,ppp,120,oscar-cbls
n120-30-6,11,solver-memout,ppp,120,oscar-cbls
n120-30-16,22,solver-memout,ppp,120,oscar-cbls
n120-30-18,33,solver-memout,ppp,120,oscar-cbls
n120-30-14,33,solver-memout,ppp,120,oscar-cbls
n120-30-10,55,solver-memout,ppp,120,oscar-cbls
n120-30-0,66,solver-memout,ppp,120,oscar-cbls
n120-30-0,99,solver-memout,ppp,120,oscar-cbls
n120-30-2,77,solver-memout,ppp,120,oscar-cbls
n120-30-2,88,solver-memout,ppp,120,oscar-cbls
n120-30-12,44,solver-memout,ppp,120,oscar-cbls
n120-30-1,33,solver-memout,ppp,120,oscar-cbls
n120-30-13,11,solver-memout,ppp,120,oscar-cbls
n120-30-3,22,solver-memout,ppp,120,oscar-cbls
n120-30-10,44,solver-memout,ppp,120,oscar-cbls
n120-30-0,77,solver-memout,ppp,120,oscar-cbls
n120-30-0,88,solver-memout,ppp,120,oscar-cbls
n120-30-2,66,solver-memout,ppp,120,oscar-cbls
n120-30-2,99,solver-memout,ppp,120,oscar-cbls
n120-30-12,55,solver-memout,ppp,120,oscar-cbls
n120-30-12,1010,solver-memout,ppp,120,oscar-cbls
n120-30-13,1010,solver-memout,ppp,120,oscar-cbls
n120-30-1,22,solver-memout,ppp,120,oscar-cbls
n120-30-11,11,solver-memout,ppp,120,oscar-cbls
n120-30-3,33,solver-memout,ppp,120,oscar-cbls
n120-30-17,99,solver-memout,ppp,120,oscar-cbls
n120-30-19,88,solver-memout,ppp,120,oscar-cbls
n120-30-19,77,solver-memout,ppp,120,oscar-cbls
n120-30-17,66,solver-memout,ppp,120,oscar-cbls
n120-30-9,44,solver-memout,ppp,120,oscar-cbls
n120-30-7,55,solver-memout,ppp,120,oscar-cbls
n120-30-5,44,solver-memout,ppp,120,oscar-cbls
n120-30-15,88,solver-memout,ppp,120,oscar-cbls
n120-30-15,77,solver-memout,ppp,120,oscar-cbls
n120-30-8,11,solver-memout,ppp,120,oscar-cbls
n120-30-18,22,solver-memout,ppp,120,oscar-cbls
n120-30-16,33,solver-memout,ppp,120,oscar-cbls
n120-30-14,22,solver-memout,ppp,120,oscar-cbls
n120-30-18,1010,solver-memout,ppp,120,oscar-cbls
n120-30-4,11,solver-memout,ppp,120,oscar-cbls
n120-30-19,1010,solver-memout,ppp,120,oscar-cbls
n120-30-19,11,solver-memout,ppp,120,oscar-cbls
n120-30-7,33,solver-memout,ppp,120,oscar-cbls
n120-30-9,22,solver-memout,ppp,120,oscar-cbls
n120-30-5,22,solver-memout,ppp,120,oscar-cbls
n120-30-15,11,solver-memout,ppp,120,oscar-cbls
n120-30-8,88,solver-memout,ppp,120,oscar-cbls
n120-30-6,99,solver-memout,ppp,120,oscar-cbls
n120-30-6,66,solver-memout,ppp,120,oscar-cbls
n120-30-8,77,solver-memout,ppp,120,oscar-cbls
n120-30-16,55,solver-memout,ppp,120,oscar-cbls
n120-30-15,1010,solver-memout,ppp,120,oscar-cbls
n120-30-14,1010,solver-memout,ppp,120,oscar-cbls
n120-30-18,44,solver-memout,ppp,120,oscar-cbls
n120-30-14,44,solver-memout,ppp,120,oscar-cbls
n120-30-4,88,solver-memout,ppp,120,oscar-cbls
n120-30-4,77,solver-memout,ppp,120,oscar-cbls
n120-30-10,22,solver-memout,ppp,120,oscar-cbls
n120-30-0,11,solver-memout,ppp,120,oscar-cbls
n120-30-12,33,solver-memout,ppp,120,oscar-cbls
n120-30-1,44,solver-memout,ppp,120,oscar-cbls
n120-30-11,77,solver-memout,ppp,120,oscar-cbls
n120-30-11,88,solver-memout,ppp,120,oscar-cbls
n120-30-13,66,solver-memout,ppp,120,oscar-cbls
n120-30-13,99,solver-memout,ppp,120,oscar-cbls
n120-30-3,55,solver-memout,ppp,120,oscar-cbls
n120-30-10,33,solver-memout,ppp,120,oscar-cbls
n120-30-6,1010,solver-memout,ppp,120,oscar-cbls
n120-30-7,1010,solver-memout,ppp,120,oscar-cbls
n120-30-2,11,solver-memout,ppp,120,oscar-cbls
n120-30-12,22,solver-memout,ppp,120,oscar-cbls
n120-30-1,55,solver-memout,ppp,120,oscar-cbls
n120-30-11,66,solver-memout,ppp,120,oscar-cbls
n120-30-11,99,solver-memout,ppp,120,oscar-cbls
n120-30-13,77,solver-memout,ppp,120,oscar-cbls
n120-30-13,88,solver-memout,ppp,120,oscar-cbls
n120-30-3,44,solver-memout,ppp,120,oscar-cbls
n120-30-17,11,solver-memout,ppp,120,oscar-cbls
n120-30-9,33,solver-memout,ppp,120,oscar-cbls
n120-30-7,22,solver-memout,ppp,120,oscar-cbls
